id,manufacture_code,description,category_class,engine_count,engine_type,wtc,tdesig,complex,highPerf,tailWheel,taa,simulator,createdAt,updatedAt
645,CANADAIR,CL60 Challenger 601,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
646,CANADAIR,CL60 Challenger 604,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
647,CANADAIR,C-143 Challenger 604 ,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
648,CANADAIR,CC-144 Challenger 600,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
649,CANADAIR,CC-144B Challenger 601,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
650,CANADAIR,CE-144A Challenger 600,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
651,CANADAIR,Challenger 605 ,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
652,CANADAIR,CL-600 Challenger 600,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
653,CANADAIR,CL-600 Challenger 601,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
654,CANADAIR,CL-600 Challenger 604,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
655,CANADAIR,CL-600 Challenger 605 ,AMEL,2,Jet,M,CL60,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
656,CANADAIR,CRJ1 Regional Jet CRJ-100,AMEL,2,Jet,M,CRJ1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
657,CANADAIR,CRJ1 Regional Jet RJ-100,AMEL,2,Jet,M,CRJ1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
658,CANADAIR,CL-600 Regional Jet CRJ-100,AMEL,2,Jet,M,CRJ1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
659,CANADAIR,CL-600 Regional Jet RJ-100,AMEL,2,Jet,M,CRJ1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
660,CANADAIR,CRJ2 Regional Jet CRJ-200,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
661,CANADAIR,CRJ2 Regional Jet RJ-200,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
662,CANADAIR,CRJ2 Special Edition,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
663,CANADAIR,CRJ2 Regional Jet CRJ-440,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
664,CANADAIR,CRJ2 Corporate Jetliner,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
665,CANADAIR,CRJ2 Challenger 800,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
666,CANADAIR,Challenger 850 ,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
667,CANADAIR,CL-600 Corporate Jetliner,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
668,CANADAIR,CL-600 Regional Jet CRJ-200,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
669,CANADAIR,CL-600 Regional Jet CRJ-440,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
670,CANADAIR,CL-600 Regional Jet RJ-200,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
671,CANADAIR,CL-600 Special Edition,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
672,CANADAIR,CL-600 Challenger 800,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
673,CANADAIR,CL-600 Challenger 850 ,AMEL,2,Jet,M,CRJ2,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
674,CANADAIR,CRJ7 Regional Jet CRJ-700,AMEL,2,Jet,M,CRJ7,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
675,CANADAIR,CRJ7 Regional Jet CRJ-701,AMEL,2,Jet,M,CRJ7,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
676,CANADAIR,Challenger 870 ,AMEL,2,Jet,M,CRJ7,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
677,CANADAIR,CL-600 Regional Jet CRJ-700,AMEL,2,Jet,M,CRJ7,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
678,CANADAIR,CL-600 Regional Jet CRJ-701,AMEL,2,Jet,M,CRJ7,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
679,CANADAIR,CL-600 Challenger 870 ,AMEL,2,Jet,M,CRJ7,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
680,CANADAIR,CRJ9 Regional Jet CRJ-900,AMEL,2,Jet,M,CRJ9,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
681,CANADAIR,CRJ9 Regional Jet CRJ-705,AMEL,2,Jet,M,CRJ9,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
682,CANADAIR,Challenger 890 ,AMEL,2,Jet,M,CRJ9,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
683,CANADAIR,CL-600 Regional Jet CRJ-705,AMEL,2,Jet,M,CRJ9,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
684,CANADAIR,CL-600 Regional Jet CRJ-900,AMEL,2,Jet,M,CRJ9,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
685,CANADAIR,CL-600 Challenger 890 ,AMEL,2,Jet,M,CRJ9,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
686,CANADAIR,CVLT Cosmopolitan,AMEL,2,Turboprop/Turboshaft,M,CVLT,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
687,CANADAIR,CC-109 Cosmopolitan,AMEL,2,Turboprop/Turboshaft,M,CVLT,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
688,CANADAIR,CL-66 ,AMEL,2,Turboprop/Turboshaft,M,CVLT,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
689,CANADAIR,CV-580 ,AMEL,2,Turboprop/Turboshaft,M,CVLT,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
690,CANADAIR,F104 Starfighter,ASEL,1,Jet,M,F104,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
691,CANADAIR,CF-104 Starfighter,ASEL,1,Jet,M,F104,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
692,CANADAIR,CL-201 Starfighter,ASEL,1,Jet,M,F104,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
693,CANADAIR,CL-90 Starfighter,ASEL,1,Jet,M,F104,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
694,CANADAIR,F-104 Starfighter,ASEL,1,Jet,M,F104,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
695,CANADAIR,CF-116 ,AMEL,2,Jet,M,F5,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
696,CANADAIR,CF-5 ,AMEL,2,Jet,M,F5,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
697,CANADAIR,CL-219 ,AMEL,2,Jet,M,F5,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
698,CANADAIR,CL-226 ,AMEL,2,Jet,M,F5,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
699,CANADAIR,NF-5 ,AMEL,2,Jet,M,F5,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
700,CANADAIR,F86 Sabre,ASEL,1,Jet,M,F86,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
701,CANADAIR,CL-13 Sabre,ASEL,1,Jet,M,F86,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
702,CANADAIR,T33 Silver Star,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
703,CANADAIR,CL-30 Silver Star,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
704,CANADAIR,CT-133 Silver Star,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
705,CANADAIR,T-33 Silver Star,ASEL,1,Jet,M,T33,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
706,CESSNA,A37 Dragonfly,AMEL,2,Jet,L,A37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
707,CESSNA,318D Dragonfly,AMEL,2,Jet,L,A37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
708,CESSNA,318E Dragonfly,AMEL,2,Jet,L,A37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
709,CESSNA,A-37 Dragonfly,AMEL,2,Jet,L,A37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
710,CESSNA,OA-37 Dragonfly,AMEL,2,Jet,L,A37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
711,CESSNA,402 (turbine) ,AMEL,2,Turboprop/Turboshaft,L,C02T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
712,CESSNA,404 (turbine) ,AMEL,2,Turboprop/Turboshaft,L,C04T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
713,CESSNA,206 (turbine) ,ASEL,1,Turboprop/Turboshaft,L,C06T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
714,CESSNA,207 (turbine) ,ASEL,1,Turboprop/Turboshaft,L,C07T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
715,CESSNA,P210 (turbine) ,ASEL,1,Turboprop/Turboshaft,L,C10T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
716,CESSNA,120,ASEL,1,Piston,L,C120,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
717,CESSNA,140,ASEL,1,Piston,L,C140,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
718,CESSNA,414 (turbine) ,AMEL,2,Turboprop/Turboshaft,L,C14T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
719,CESSNA,C150 Aerobat (A150),ASEL,1,Piston,L,C150,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
720,CESSNA,C150 Commuter,ASEL,1,Piston,L,C150,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
721,CESSNA,150,ASEL,1,Piston,L,C150,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
722,CESSNA,150 Commuter,ASEL,1,Piston,L,C150,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
723,CESSNA,A150 Aerobat,ASEL,1,Piston,L,C150,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
724,CESSNA,T-51 ,ASEL,1,Piston,L,C150,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
725,CESSNA,C152 Aerobat (A152),ASEL,1,Piston,L,C152,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
726,CESSNA,152,ASEL,1,Piston,L,C152,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
727,CESSNA,A152 Aerobat,ASEL,1,Piston,L,C152,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
728,CESSNA,162 Skycatcher ,ASEL,1,Piston,L,C162,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
729,CESSNA,Skycatcher ,ASEL,1,Piston,L,C162,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
730,CESSNA,170,ASEL,1,Piston,L,C170,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
731,CESSNA,C172 Cutlass,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
732,CESSNA,C172 Hawk XP,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
733,CESSNA,C172 Skyhawk,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
734,CESSNA,C172 Skyhawk Powermatic,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
735,CESSNA,Simulator 172 ,ASEL,1,Piston,L,C172,0,0,0,0,1,2020-08-18 23:43:00,2020-08-19 23:43:00
736,CESSNA,172 Cutlass,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
737,CESSNA,172 Skyhawk,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
738,CESSNA,C172 Mescalero,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
739,CESSNA,P172 Skyhawk Powermatic,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
740,CESSNA,R172 ,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
741,CESSNA,R172 Hawk XP,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
742,CESSNA,T-41 Mescalero,ASEL,1,Piston,L,C172,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
743,CESSNA,C175 Skylark,ASEL,1,Piston,L,C175,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
744,CESSNA,175,ASEL,1,Piston,L,C175,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
745,CESSNA,175 Skylark,ASEL,1,Piston,L,C175,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
746,CESSNA,C177 Cardinal,ASEL,1,Piston,L,C177,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
747,CESSNA,177,ASEL,1,Piston,L,C177,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
748,CESSNA,177 Cardinal,ASEL,1,Piston,L,C177,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
749,CESSNA,C180 Skywagon 180,ASEL,1,Piston,L,C180,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
750,CESSNA,180,ASEL,1,Piston,L,C180,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
751,CESSNA,180 Skywagon 180,ASEL,1,Piston,L,C180,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
752,CESSNA,U-17C ,ASEL,1,Piston,L,C180,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
753,CESSNA,C182 Skylane,ASEL,1,Piston,L,C182,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
754,CESSNA,182,ASEL,1,Piston,L,C182,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
755,CESSNA,182 Skylane,ASEL,1,Piston,L,C182,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
756,CESSNA,C185 AgCarryall,ASEL,1,Piston,L,C185,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
757,CESSNA,C185 Skywagon 185,ASEL,1,Piston,L,C185,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
758,CESSNA,C185 Skywagon,ASEL,1,Piston,L,C185,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
759,CESSNA,185 Skywagon,ASEL,1,Piston,L,C185,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
760,CESSNA,A185 AgCarryall,ASEL,1,Piston,L,C185,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
761,CESSNA,A185 Skywagon 185,ASEL,1,Piston,L,C185,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
762,CESSNA,U-17B ,ASEL,1,Piston,L,C185,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
763,CESSNA,U-17A ,ASEL,1,Piston,L,C185,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
764,CESSNA,C188 AgHusky,ASEL,1,Piston,L,C188,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
765,CESSNA,C188 AgPickup,ASEL,1,Piston,L,C188,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
766,CESSNA,C188 AgTruck,ASEL,1,Piston,L,C188,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
767,CESSNA,C188 AgWagon,ASEL,1,Piston,L,C188,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
768,CESSNA,188 AgPickup,ASEL,1,Piston,L,C188,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
769,CESSNA,188 AgWagon,ASEL,1,Piston,L,C188,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
770,CESSNA,A188 AgTruck,ASEL,1,Piston,L,C188,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
771,CESSNA,A188 AgWagon,ASEL,1,Piston,L,C188,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
772,CESSNA,T188 AgHusky,ASEL,1,Piston,L,C188,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
773,CESSNA,190,ASEL,1,Piston,L,C190,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
774,CESSNA,195,ASEL,1,Piston,L,C195,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
775,CESSNA,LC-126 ,ASEL,1,Piston,L,C195,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
776,CESSNA,205,ASEL,1,Piston,L,C205,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
777,CESSNA,C206 Skywagon 206,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
778,CESSNA,C206 Stationair,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
779,CESSNA,C206 Stationair 6,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
780,CESSNA,C206 Super Skylane,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
781,CESSNA,C206 Super Skywagon,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
782,CESSNA,206 Stationair,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
783,CESSNA,206 Super Skywagon,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
784,CESSNA,P206 Super Skylane,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
785,CESSNA,U206 Skywagon 206,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
786,CESSNA,U206 Stationair,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
787,CESSNA,U206 Stationair 6,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
788,CESSNA,U206 Super Skywagon,ASEL,1,Piston,L,C206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
789,CESSNA,C207 Turbo Skywagon 207,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
790,CESSNA,C207 Turbo Stationair 7,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
791,CESSNA,C207 Turbo Stationair 8,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
792,CESSNA,C207 Skywagon 207,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
793,CESSNA,C207 Stationair 7,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
794,CESSNA,C207 Stationair 8,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
795,CESSNA,207 Skywagon 207,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
796,CESSNA,207 Stationair 7,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
797,CESSNA,207 Stationair 8,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
798,CESSNA,T207 Turbo Skywagon 207,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
799,CESSNA,T207 Turbo Stationair 7,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
800,CESSNA,T207 Turbo Stationair 8,ASEL,1,Piston,L,C207,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
801,CESSNA,C208 Super Cargomaster,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
802,CESSNA,C208 Caravan 1,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
803,CESSNA,C208 Cargomaster,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
804,CESSNA,C208 Grand Caravan,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
805,CESSNA,208 Caravan 1,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
806,CESSNA,208 Cargomaster,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
807,CESSNA,208 Grand Caravan,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
808,CESSNA,208 Super Cargomaster,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
809,CESSNA,208 Caravan 675 ,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
810,CESSNA,AC-208 Combat Caravan ,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
811,CESSNA,C-98 ,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
812,CESSNA,Caravan 675 ,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
813,CESSNA,Combat Caravan ,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
814,CESSNA,U-27 ,ASEL,1,Turboprop/Turboshaft,L,C208,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
815,CESSNA,C210 Centurion,ASEL,1,Piston,L,C210,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
816,CESSNA,210,ASEL,1,Piston,L,C210,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
817,CESSNA,210 Centurion,ASEL,1,Piston,L,C210,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
818,CESSNA,421 (turbine) ,AMEL,2,Turboprop/Turboshaft,L,C21T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
819,CESSNA,Corvalis TTx ,ASEL,1,Piston,L,C240,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
820,CESSNA,T240 Corvalis TTx ,ASEL,1,Piston,L,C240,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
821,CESSNA,T240 TTx ,ASEL,1,Piston,L,C240,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
822,CESSNA,TTx ,ASEL,1,Piston,L,C240,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
823,CESSNA,C25A Citation CJ2,AMEL,2,Jet,L,C25A,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
824,CESSNA,525A Citation CJ2,AMEL,2,Jet,L,C25A,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
825,CESSNA,C25B Citation CJ3,AMEL,2,Jet,L,C25B,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
826,CESSNA,525B Citation CJ3,AMEL,2,Jet,L,C25B,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
827,CESSNA,525C Citation CJ4 ,AMEL,2,Jet,M,C25C,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
828,CESSNA,Citation CJ4 ,AMEL,2,Jet,M,C25C,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
829,CESSNA,525 Citation M2 ,AMEL,2,Jet,L,C25M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
830,CESSNA,Citation M2 ,AMEL,2,Jet,L,C25M,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
831,CESSNA,C303 Crusader,AMEL,2,Piston,L,C303,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
832,CESSNA,T303 Crusader,AMEL,2,Piston,L,C303,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
833,CESSNA,310,AMEL,2,Piston,L,C310,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
834,CESSNA,L-27 ,AMEL,2,Piston,L,C310,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
835,CESSNA,T310 ,AMEL,2,Piston,L,C310,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
836,CESSNA,U-3 ,AMEL,2,Piston,L,C310,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
